 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Cash flow rate over revenues
0.435187442,0.503597907,0.502542963,0.614869053,0.615150117,0.998928646,0.797187068,0.809197609,0.303255273,0.781444922,0.000385995,0.461707892
0.448496076,0.506650676,0.502971251,0.602084204,0.601709451,0.998972901,0.797276021,0.809220524,0.303318115,0.78147215,0.000126044,0.456937
0.564666309,0.624454863,0.626960758,0.625246833,0.625246833,0.999247441,0.797752465,0.809657336,0.303576491,0.781930256,0.00022896,0.482802815
0.477502072,0.544374182,0.528882703,0.603446288,0.603446288,0.998997281,0.797406338,0.809326375,0.303494797,0.781585834,0.000129513,0.454006358
0.531857846,0.590710859,0.585363242,0.61027112,0.61027112,0.999126925,0.797538038,0.80944238,0.303453708,0.781713554,0.000109276,0.46408495
0.500901867,0.56023768,0.547459714,0.609334237,0.609334237,0.999035758,0.797456694,0.809360226,0.30350229,0.781621904,0.000185481,0.462081981
0.535075318,0.587167466,0.591787569,0.607186613,0.607186613,0.999076893,0.797522682,0.809434829,0.303531535,0.781703027,0.000109855,0.465131728
0.592989811,0.630451374,0.629691097,0.619892186,0.619776878,0.999208848,0.797723414,0.809557345,0.30360622,0.781831449,0.000179815,0.475044245
0.529810364,0.60297645,0.580652069,0.607921705,0.607921705,0.999080937,0.797559896,0.809458915,0.303588093,0.781711729,0.000117602,0.462276574
0.539609028,0.595017444,0.597087639,0.620281353,0.620166044,0.999205844,0.797638611,0.809541461,0.303464343,0.781821203,0.000189181,0.476892881
0.504558085,0.586186219,0.552277959,0.603720146,0.603720146,0.998996126,0.79747537,0.809383922,0.303617822,0.781605764,0.000135179,0.459545557
0.518110467,0.570104666,0.557524493,0.612851151,0.612851151,0.999152461,0.797530014,0.80940254,0.303386274,0.781674396,0.000125119,0.472046501
0.465850924,0.507522896,0.511055196,0.598999697,0.598999697,0.998887165,0.797182364,0.809120402,0.303333826,0.781376851,0.000168367,0.4598559
0.489884464,0.547154383,0.543551582,0.605550671,0.605550671,0.999015191,0.797405784,0.809328328,0.303456367,0.781587659,0.000145355,0.455985842
0.56910252,0.627780201,0.620643503,0.612699808,0.61260612,0.999160896,0.797638058,0.809524014,0.303557397,0.781793694,0.000112746,0.472843327
0.484083264,0.5468273,0.533326195,0.609781058,0.610415255,0.999003059,0.797515073,0.809399025,0.303672687,0.781661905,0.000235552,0.460949649
0.521084191,0.574520279,0.571872156,0.607229853,0.606869514,0.999070769,0.797501793,0.809403061,0.303507607,0.78166822,0.000110895,0.46189242
0.55998635,0.617313563,0.591145136,0.614213235,0.614213235,0.999165518,0.797628236,0.809478445,0.303530569,0.781722677,0.000133907,0.462011525
0.539609028,0.586186219,0.577011617,0.6179968,0.617658081,0.999192209,0.797570409,0.809433397,0.303373706,0.781711168,0.000162469,0.464088305
0.551406425,0.611371566,0.602334172,0.615265426,0.615265426,0.999118606,0.797622287,0.809508781,0.303618305,0.781780782,0.000197738,0.473769323
0.543508994,0.591910161,0.580598533,0.624972975,0.624972975,0.999259111,0.797655489,0.809493027,0.303382407,0.781765764,0.000212887,0.47389346
0.546677717,0.592945922,0.592376466,0.615834763,0.616281584,0.999181463,0.797679837,0.809532217,0.303587368,0.781807449,0.000151137,0.472927204
0.487788232,0.536524204,0.542534397,0.606703758,0.607020856,0.998974865,0.797383235,0.809309839,0.303501323,0.781566746,0.000209186,0.464854936
0.488470726,0.545518971,0.538947481,0.60703527,0.60703527,0.999029981,0.7974145,0.809338743,0.303440657,0.781596922,0.000154259,0.464551303
0.526495393,0.574847362,0.578457091,0.608044221,0.608044221,0.999093994,0.797492524,0.809397592,0.303443074,0.781662185,0.000106501,0.466977009
0.505240579,0.569341474,0.563252851,0.605493017,0.605493017,0.999038416,0.797521437,0.809445635,0.303609846,0.781701343,0.000121187,0.46950169
0.544825233,0.618349324,0.601156379,0.612389916,0.612296228,0.999081977,0.797774047,0.809660982,0.303960067,0.781932923,0.000186753,0.461741443
0.605128455,0.644352377,0.63033353,0.606444313,0.606444313,0.999034025,0.797697683,0.80952766,0.303926955,0.78180408,0.000140845,0.461889065
0.564081314,0.619875709,0.624979924,0.624727944,0.624727944,0.99935386,0.797823572,0.809717748,0.303477878,0.782008151,0.000114133,0.480747842
0.683079023,0.709223724,0.702500134,0.628619611,0.628619611,0.99941926,0.797965648,0.809726992,0.303589301,0.782017414,0.000111127,0.483547638
0.477648321,0.537396424,0.531291825,0.606610069,0.60683348,0.999034603,0.797426812,0.80934968,0.3034525,0.781614606,0.000146627,0.466552595
0.495295666,0.539031836,0.546924354,0.602293201,0.602293201,0.998998899,0.797415745,0.809327546,0.303507849,0.781587378,0.000109508,0.46336529
0.533612831,0.583624073,0.588307725,0.607604607,0.607604607,0.999064183,0.797549658,0.809452796,0.303605253,0.781718606,0.000129282,0.469706349
0.462340955,0.523877017,0.512125917,0.601961689,0.602538232,0.99896851,0.797254993,0.8091717,0.303290561,0.781480992,0.000143621,0.469828808
0.459318481,0.478903184,0.511697628,0.602386889,0.602386889,0.998949791,0.797095348,0.809040852,0.303050796,0.781480992,0.000160041,0.462519816
0.474918344,0.541975578,0.525831147,0.602040963,0.602040963,0.999001094,0.797435527,0.809346295,0.303537578,0.781599589,0.000103148,0.462107144
0.548968947,0.593000436,0.591519889,0.611834993,0.611143141,0.999094456,0.797577326,0.809449932,0.303590268,0.781716642,0.000155762,0.473193931
0.488080729,0.544755778,0.540500027,0.60683348,0.606876721,0.998974749,0.797416436,0.809335358,0.303559572,0.781595659,0.000207221,0.462989524
0.495539414,0.551624509,0.541463676,0.611827787,0.611907061,0.999124845,0.79750954,0.809388869,0.303408269,0.781651098,0.000137723,0.464665375
0.490420709,0.54726341,0.542427325,0.601817553,0.604231828,0.998935463,0.797687307,0.809551356,0.304114996,0.781812221,0.000203867,0.510002265
0.389899088,0.427823812,0.435837036,0.600433849,0.600433849,0.99894101,0.796941237,0.808896984,0.302799671,0.781133903,0.000137492,0.457673435
0.544678984,0.589729612,0.588254189,0.608627971,0.608627971,0.999052744,0.797632801,0.80950826,0.303774443,0.781775028,0.000157266,0.472851715
0.511724272,0.571740078,0.568927673,0.61280791,0.612591706,0.999096883,0.797564046,0.809480398,0.303561989,0.781744852,0.000176577,0.466020818
0.534197826,0.595180986,0.584346057,0.619387711,0.619387711,0.999084866,0.797605825,0.809496152,0.303660119,0.78178008,0.000297648,0.467934878
0.514649247,0.57773659,0.563681139,0.606098387,0.606112801,0.99902455,0.797599323,0.809486127,0.303774926,0.78176408,0.000145008,0.46581616
0.52225418,0.589784126,0.577546978,0.607806397,0.607806397,0.999023741,0.797797979,0.809680772,0.304123456,0.781965625,0.000172992,0.464281221
0.513869254,0.567978631,0.561914449,0.610624252,0.61143862,0.999142408,0.797703216,0.809549533,0.303709909,0.781810115,0.000112399,0.478979727
0.518744211,0.568251199,0.570212538,0.615719454,0.615719454,0.999128889,0.797626299,0.809504485,0.303603803,0.781815589,0.000194732,0.47508115
0.507093063,0.554186655,0.558702286,0.611971922,0.611986336,0.999131663,0.797542188,0.809430402,0.30345105,0.781743449,0.000132057,0.472675574
0.503631843,0.557348452,0.559398255,0.605932631,0.605579498,0.999056557,0.797535963,0.809450453,0.303597277,0.781714957,0.00010442,0.46908063
0.501389363,0.557239424,0.545800096,0.606184869,0.606184869,0.999052282,0.797469283,0.809361528,0.303489963,0.78163201,0.000118412,0.467245414
0.518597962,0.571522024,0.563413459,0.61435737,0.61435737,0.999123228,0.797589777,0.809454489,0.303551838,0.781721694,0.000178543,0.487015089
0.519767952,0.577627562,0.561004336,0.607482091,0.607482091,0.99908891,0.797600983,0.809459566,0.3036432,0.781729694,0.00010257,0.473707254
0.540194023,0.603903184,0.586487499,0.610955765,0.610962972,0.999061525,0.797628651,0.809508651,0.303748823,0.78177587,0.000185828,0.470650797
0.549797689,0.59888792,0.604207934,0.611294484,0.61128007,0.999132818,0.797593097,0.8094886,0.303537578,0.781764361,0.000119568,0.472655444
0.504899332,0.504306585,0.552492103,0.600030269,0.600123957,0.998970128,0.797213353,0.808955182,0.303214668,0.781847589,0.000103495,0.471630474
0.50397309,0.56694287,0.551100166,0.605420949,0.605420949,0.998999708,0.797557129,0.809443162,0.303753173,0.781709764,0.000158769,0.459418065
0.559937601,0.607283035,0.613416136,0.620742588,0.620742588,0.999195676,0.797861893,0.809714493,0.303875715,0.782002397,0.000208493,0.474423559
0.446399844,0.480974706,0.487767011,0.607373989,0.607496505,0.998941472,0.797153175,0.809093321,0.303169229,0.781335869,0.000250469,0.463558206
0.500999366,0.545137375,0.548744579,0.610184638,0.610184638,0.99903495,0.797517702,0.809386656,0.303610571,0.781651378,0.000199935,0.48676346
0.533954078,0.594581334,0.580116709,0.610278326,0.610235086,0.99907308,0.79752033,0.809414388,0.303535161,0.781679589,0.000162585,0.460223279
0.508458051,0.553314435,0.554419401,0.606148835,0.606148835,0.99906245,0.79749197,0.809377542,0.303508091,0.781690677,0.000107773,0.460899323
0.558962609,0.611862189,0.594303764,0.603612044,0.60357601,0.999018542,0.797658256,0.809502141,0.303890458,0.781766747,0.000110433,0.461068754
0.542290255,0.591146969,0.589592591,0.613377247,0.61337004,0.999046273,0.797491555,0.809392905,0.303540962,0.781671027,0.000239714,0.471595246
0.487251987,0.554023114,0.537287863,0.60492368,0.60492368,0.998994508,0.797471358,0.809377933,0.303614196,0.781640712,0.000155994,0.460047139
0.585043631,0.63579372,0.620108143,0.617067124,0.616541028,0.999195676,0.797612465,0.809477143,0.303439931,0.781740501,0.000141077,0.475990371
0.572758738,0.624291321,0.6212324,0.615308667,0.615308667,0.999199027,0.797649679,0.809525576,0.303497939,0.781801694,0.000117949,0.472536339
0.48340077,0.540285652,0.530328176,0.613629484,0.613629484,0.999042345,0.797424737,0.809328718,0.303432922,0.781589343,0.000247809,0.463271349
0.513820504,0.571631051,0.560361904,0.60896669,0.609175687,0.99907724,0.797450883,0.809358794,0.303405368,0.781620501,0.000141539,0.467221929
0.468970897,0.5071413,0.526259436,0.598848355,0.598848355,0.998859549,0.797248491,0.809200994,0.303507124,0.781450395,0.000193691,0.460518524
0.59430605,0.649476668,0.649552974,0.62511711,0.62511711,0.999169215,0.797622702,0.809517244,0.303513166,0.781791308,0.000305165,0.478981405
0.55428265,0.617095508,0.609133251,0.60548581,0.60548581,0.999001094,0.797639718,0.809533519,0.303894809,0.781815449,0.000158538,0.45807772
0.490908205,0.553041867,0.543230366,0.603712939,0.603712939,0.998986882,0.797430686,0.809355669,0.303559089,0.781616711,0.000144199,0.457109786
0.456247258,0.511829481,0.506825847,0.605918217,0.605918217,0.999001672,0.797327069,0.809264791,0.303347119,0.781519167,0.000164782,0.457584526
0.525569151,0.575883123,0.577225762,0.610177431,0.610177431,0.999073542,0.797531536,0.809430402,0.303554013,0.781704571,0.000161197,0.466051014
0.4970994,0.561491496,0.546656673,0.605824529,0.605824529,0.999018426,0.797452682,0.809363481,0.303531535,0.781625554,0.000146511,0.458304186
0.552088919,0.620584387,0.608972643,0.613694346,0.613694346,0.999064992,0.797639995,0.809540549,0.303761391,0.781816431,0.000226069,0.472484336
0.486130746,0.547426952,0.53814444,0.605399328,0.605356088,0.99899601,0.797410765,0.809330801,0.30350519,0.781590466,0.000161429,0.470722931
0.486715741,0.550043611,0.54017881,0.608008187,0.608173943,0.998995432,0.797442029,0.809372464,0.303560781,0.781630185,0.000207221,0.469370843
0.592161069,0.65825338,0.650944911,0.622126292,0.621110134,0.999299091,0.797786221,0.809671137,0.303527185,0.781961274,0.000110895,0.502421513
0.643299371,0.676188399,0.665774399,0.620389455,0.619041785,0.999264889,0.797854699,0.80964666,0.303718369,0.78193573,0.000111936,0.4719794
0.58743236,0.636502399,0.62476578,0.609975641,0.609961227,0.999093301,0.797595311,0.809467378,0.303624106,0.781737554,0.00013807,0.480611962
0.604933457,0.652747492,0.64730446,0.617131985,0.617131985,0.999216012,0.79770875,0.809564766,0.303565615,0.781844782,0.000130207,0.471190961
0.511821772,0.575937636,0.563627603,0.609312616,0.608772107,0.999016578,0.797476891,0.809388218,0.3035777,0.781650255,0.000195773,0.46889778
0.537756545,0.579808112,0.575566144,0.608267631,0.608267631,0.999080475,0.797561279,0.809431314,0.303591235,0.781704712,0.000123615,0.461045268
0.530005362,0.582860881,0.579206596,0.60413814,0.604109313,0.999022008,0.7974495,0.809366736,0.303518242,0.781630326,0.00011529,0.460357481
0.520450446,0.581170955,0.568927673,0.60934865,0.609218928,0.998980527,0.797585627,0.809468941,0.303842844,0.781739238,0.000238789,0.468322387
0.522059182,0.584223724,0.563038707,0.601377939,0.601305871,0.998990002,0.797549243,0.809424674,0.303759457,0.781682536,0.000102338,0.456237471
0.558231365,0.588802878,0.593233042,0.615856383,0.615856383,0.999103931,0.797526417,0.809410222,0.303481504,0.781675799,0.000221906,0.463125404
0.536635304,0.589893153,0.580384389,0.617463498,0.617463498,0.99917869,0.797638611,0.809497063,0.303521142,0.781769133,0.000172761,0.470709511
0.613318383,0.657108591,0.643235719,0.612310642,0.612310642,0.999104162,0.797609836,0.80947532,0.303627006,0.781746396,0.000164898,0.45030573
0.535319066,0.59757959,0.587076396,0.607647847,0.607647847,0.99906557,0.797562386,0.809460087,0.303624589,0.781729273,0.000128588,0.483956955
0.56452006,0.604175752,0.624605172,0.631091541,0.631091541,0.999437401,0.797857466,0.809741834,0.303362588,0.7820838,0.000132635,0.465349807
0.592258568,0.629306585,0.625247604,0.620836276,0.61988498,0.999207808,0.797625331,0.809479617,0.303437273,0.781751168,0.000182706,0.464095015
0.601277239,0.649149586,0.633224477,0.618674239,0.618688652,0.99920284,0.797814304,0.809623094,0.303777343,0.781905414,0.000168367,0.467651376
0.549895188,0.601450065,0.60019273,0.616346445,0.616346445,0.99907932,0.797518947,0.809430012,0.303519934,0.781697975,0.0002544,0.464167149
0.585969873,0.642880506,0.625836501,0.614501506,0.614501506,0.999144142,0.797659224,0.80952141,0.303629423,0.781791729,0.00015981,0.457139981
0.591234827,0.618839948,0.625568821,0.618011214,0.617903112,0.999208039,0.797725074,0.809566068,0.303610813,0.78184394,0.000150443,0.475550858
0.615122118,0.657653729,0.653193426,0.612750256,0.612750256,0.999131894,0.79754122,0.809434048,0.303448874,0.781701624,0.000144083,0.467522206
0.529615366,0.594690362,0.57792173,0.618306692,0.618306692,0.999118259,0.797554085,0.809446677,0.303499873,0.781701624,0.000246884,0.462461102
0.509823039,0.567542521,0.564912469,0.609355857,0.609355857,0.998975327,0.797462227,0.809403321,0.303638366,0.781656431,0.000246306,0.469181282
0.734997319,0.782544701,0.772257616,0.623445135,0.623538823,0.999132934,0.798486638,0.810197785,0.305098228,0.782534889,0.00031615,0.459901194
0.547798957,0.61202573,0.595802773,0.60818115,0.60818115,0.999024319,0.797548967,0.809446156,0.303687431,0.781714677,0.000178543,0.466371422
0.470628382,0.534343655,0.517425986,0.617903112,0.617903112,0.998909812,0.797386832,0.809311662,0.303643684,0.781497273,0.000449017,0.459510329
0.494613172,0.561491496,0.550029445,0.607561366,0.607561366,0.999043962,0.797448808,0.809371553,0.303471352,0.781626817,0.000148824,0.461382451
0.492273193,0.558384213,0.549226404,0.601377939,0.601147321,0.998985842,0.797464164,0.809392385,0.303619755,0.781660641,0.000104073,0.464866678
0.500755618,0.556421718,0.549387012,0.605017368,0.605017368,0.999040611,0.79751784,0.809405274,0.303598969,0.781618817,0.000111358,0.464708991
0.441281139,0.483700392,0.486375074,0.608418974,0.608418974,0.998911314,0.797063945,0.808972498,0.303076416,0.78130443,0.000295336,0.463739379
0.508994296,0.565034889,0.55891643,0.604772337,0.604714683,0.999023973,0.797478828,0.809381839,0.303565615,0.781645343,0.000123153,0.464952232
0.531662848,0.585150458,0.575512608,0.610199052,0.610350394,0.999065685,0.797592959,0.809462821,0.303678005,0.781732642,0.000171836,0.462501363
0.599083508,0.649476668,0.640184164,0.616886954,0.616886954,0.999191747,0.797713453,0.809566068,0.303624589,0.781840291,0.000150559,0.48221568
0.535221567,0.596162233,0.594571444,0.601543695,0.601543695,0.998990695,0.79770709,0.809614241,0.304034027,0.781890396,0.000105576,0.467116244
0.49943938,0.553314435,0.555543659,0.609896366,0.609896366,0.999011609,0.797421832,0.809346685,0.303491897,0.781628361,0.000218669,0.465049529
0.397504022,0.440907109,0.436425933,0.600628432,0.600628432,0.998840484,0.797238392,0.809162326,0.30352936,0.781408711,0.000241218,0.461241539
0.56569005,0.611044483,0.605385727,0.621355165,0.621355165,0.999276559,0.797671951,0.809518936,0.303374673,0.781798747,0.000137376,0.486573899
0.52917662,0.580571304,0.573745918,0.613449315,0.613002494,0.999075738,0.797596832,0.809463603,0.303663503,0.781748922,0.00020433,0.461535106
0.470628382,0.500109027,0.520477542,0.598985284,0.598985284,0.99889352,0.797130348,0.809044497,0.303229653,0.781473132,0.000161775,0.466550917
0.500365622,0.570104666,0.558220461,0.606746998,0.606746998,0.99903934,0.797509401,0.809434829,0.303586884,0.78171201,0.000140383,0.463190827
0.519280456,0.583406018,0.57235398,0.607669468,0.607669468,0.999080475,0.797530706,0.809436652,0.303538303,0.781702606,0.000114018,0.474351425
0.542777751,0.599378543,0.592269393,0.622919039,0.622976693,0.999299437,0.797839343,0.809677777,0.303619272,0.781978537,0.000140498,0.468255286
0.548432701,0.59845181,0.599068473,0.614479886,0.614479886,0.999137209,0.797684264,0.809553699,0.303687673,0.781862888,0.000166517,0.460171276
0.471505874,0.619548626,0.529150383,0.606365038,0.606408279,0.999019582,0.79771207,0.809636505,0.303982304,0.781614045,0.000154722,0.459758604
