cliente_id,respuesta,cobertura,genero,estado,prima_mensual,meses_sin_reclamo,meses_poliza,reclamos,polizas,poliza_tipo,canal
VH35998,No,Extended,M,Married,79,20,92,0,2,Personal Auto,Agent
UE54045,No,Extended,F,Married,127,28,23,0,4,Corporate Auto,Agent
XA50997,No,Basic,M,Married,67,19,54,0,6,Personal Auto,Agent
GM37281,Yes,Basic,F,Married,64,2,68,0,1,Personal Auto,Agent
QT84069,No,Extended,M,Married,249,1,62,0,2,Personal Auto,Branch
MG74662,No,Extended,F,Single,88,3,70,0,1,Corporate Auto,Branch
EP46328,Yes,Basic,M,Single,72,12,61,0,6,Personal Auto,Call Center
UL87052,No,Basic,F,Single,117,10,37,0,1,Personal Auto,Agent
GA93544,No,Extended,F,Single,77,19,17,0,1,Personal Auto,Branch
EW73206,No,Basic,F,Married,67,9,67,0,2,Corporate Auto,Call Center
MV19629,No,Extended,F,Single,99,34,52,0,3,Personal Auto,Branch
TK67721,No,Basic,F,Single,64,12,25,0,1,Corporate Auto,Call Center
AD38685,Yes,Basic,M,Married,109,23,45,0,4,Personal Auto,Agent
LX72964,No,Extended,F,Single,95,2,17,0,2,Personal Auto,Branch
MR37609,No,Basic,M,Married,112,11,9,0,2,Special Auto,Web
OG30514,No,Basic,F,Married,62,17,41,0,2,Personal Auto,Agent
GJ44951,No,Basic,F,Single,67,27,71,0,6,Personal Auto,Agent
YB19340,No,Premium,M,Married,113,5,27,0,3,Corporate Auto,Call Center
BD42101,No,Basic,M,Divorced,110,1,53,1,2,Corporate Auto,Branch
RZ89024,No,Extended,M,Married,78,24,11,0,1,Personal Auto,Agent
ZO20633,No,Basic,F,Married,65,22,67,0,1,Corporate Auto,Branch
KL39500,No,Extended,M,Single,83,22,0,3,5,Personal Auto,Agent
QK24293,Yes,Extended,F,Married,84,18,25,1,4,Corporate Auto,Agent
RW71963,No,Extended,F,Single,90,0,93,0,7,Personal Auto,Agent
HR71115,No,Basic,M,Married,68,2,21,0,8,Personal Auto,Branch
UL55837,No,Extended,F,Married,93,20,65,0,2,Personal Auto,Call Center
IW77519,No,Basic,F,Single,66,3,86,0,1,Personal Auto,Web
CR88883,No,Basic,M,Married,68,14,46,0,2,Corporate Auto,Branch
YD58301,No,Extended,F,Married,78,7,5,0,6,Personal Auto,Agent
RT60959,No,Basic,F,Married,194,26,10,0,5,Corporate Auto,Agent
KC67832,No,Extended,M,Married,86,34,37,0,2,Corporate Auto,Web
DK92014,Yes,Basic,F,Single,61,34,11,2,3,Personal Auto,Web
ZA44520,No,Extended,F,Married,121,9,50,0,3,Personal Auto,Agent
AJ69060,No,Extended,M,Married,99,2,30,0,2,Personal Auto,Branch
ME35315,No,Basic,M,Single,74,24,63,0,2,Corporate Auto,Agent
BU61331,No,Basic,M,Married,74,16,14,0,7,Corporate Auto,Branch
XI68015,No,Basic,F,Single,67,17,1,3,4,Personal Auto,Web
HG51739,No,Basic,F,Single,73,18,61,0,1,Personal Auto,Call Center
FI22970,No,Basic,F,Married,61,28,13,0,1,Personal Auto,Agent
OF93412,No,Premium,F,Married,197,12,97,0,8,Personal Auto,Call Center
AH97088,No,Extended,M,Divorced,98,5,32,0,7,Personal Auto,Agent
BI81476,No,Extended,F,Married,86,26,3,0,2,Personal Auto,Agent
IA18854,No,Basic,M,Married,65,9,81,0,8,Personal Auto,Web
OO62338,No,Basic,M,Married,65,5,85,2,2,Corporate Auto,Web
JH35547,No,Basic,M,Married,68,3,71,0,2,Personal Auto,Call Center
DY34638,Yes,Basic,F,Married,119,11,9,0,2,Personal Auto,Agent
MT16688,No,Basic,F,Married,65,4,3,1,1,Corporate Auto,Branch
NN51066,Yes,Extended,F,Married,78,10,63,0,1,Personal Auto,Agent
YF73402,No,Basic,M,Married,64,17,17,1,1,Personal Auto,Agent
ZR56751,No,Extended,F,Married,77,5,2,0,7,Personal Auto,Call Center
GR32910,No,Basic,F,Married,65,26,33,0,4,Personal Auto,Branch
MZ89625,No,Premium,F,Married,116,15,19,0,3,Personal Auto,Web
IK51081,Yes,Basic,F,Divorced,66,31,69,4,6,Personal Auto,Call Center
VI34110,No,Basic,F,Married,66,17,92,1,1,Personal Auto,Agent
VH62312,Yes,Basic,M,Single,69,12,89,0,1,Corporate Auto,Call Center
YU39743,No,Extended,M,Married,137,15,52,0,2,Personal Auto,Call Center
RO57944,Yes,Basic,F,Married,113,10,15,0,2,Personal Auto,Branch
VL32622,No,Basic,F,Married,66,22,4,1,1,Corporate Auto,Agent
NV35796,No,Extended,F,Divorced,94,23,56,0,2,Personal Auto,Call Center
UU32345,Yes,Extended,M,Single,97,10,3,0,2,Corporate Auto,Branch
YM94448,No,Basic,F,Divorced,71,33,25,0,8,Personal Auto,Agent
WX46704,No,Basic,F,Married,73,12,42,0,2,Personal Auto,Call Center
HY35960,No,Basic,M,Married,65,34,35,0,4,Personal Auto,Branch
PB41497,No,Basic,M,Married,72,22,12,1,1,Personal Auto,Branch
GP37412,No,Basic,F,Married,73,4,31,0,2,Personal Auto,Agent
KU62853,No,Extended,F,Single,78,7,63,0,2,Special Auto,Agent
EA87824,No,Extended,F,Married,85,19,23,0,3,Personal Auto,Branch
DM42912,No,Extended,F,Married,130,14,59,0,1,Personal Auto,Call Center
HK50871,No,Basic,M,Married,62,3,73,1,1,Personal Auto,Web
ZX73673,Yes,Basic,M,Single,72,12,61,0,6,Personal Auto,Call Center
EO95783,No,Basic,M,Divorced,74,34,80,0,2,Personal Auto,Call Center
TR18791,No,Basic,M,Single,70,32,14,0,1,Personal Auto,Branch
DC83427,No,Basic,F,Single,63,10,19,0,2,Personal Auto,Web
OG31942,No,Basic,M,Single,189,4,29,0,5,Personal Auto,Agent
AK17025,No,Extended,M,Single,83,17,28,0,4,Personal Auto,Branch
RT17851,No,Extended,F,Married,129,11,36,0,1,Special Auto,Branch
UF56271,No,Basic,F,Married,70,15,58,0,1,Personal Auto,Agent
BP25150,No,Basic,F,Single,69,25,32,0,9,Corporate Auto,Call Center
XT34986,No,Extended,M,Married,139,31,62,0,2,Personal Auto,Agent
OI74902,No,Basic,F,Divorced,115,8,60,1,3,Personal Auto,Web
GV33313,Yes,Basic,F,Married,65,10,56,1,3,Personal Auto,Agent
WA54110,No,Basic,M,Married,67,9,70,0,1,Corporate Auto,Agent
IS94199,Yes,Basic,F,Single,61,34,11,2,3,Personal Auto,Web
XE22944,No,Extended,F,Divorced,125,26,80,0,1,Personal Auto,Call Center
CK24264,No,Extended,M,Married,86,15,94,0,9,Personal Auto,Agent
BF54215,No,Extended,F,Married,94,15,26,3,2,Personal Auto,Agent
HW85007,No,Extended,M,Divorced,139,5,34,0,5,Personal Auto,Agent
PA56702,No,Basic,M,Married,117,13,11,0,8,Personal Auto,Agent
VD87432,No,Extended,M,Married,135,11,59,0,2,Personal Auto,Branch
GG57214,No,Basic,F,Single,67,5,53,0,1,Personal Auto,Agent
EK10022,No,Basic,M,Divorced,118,14,78,0,2,Corporate Auto,Web
IV97881,No,Extended,M,Single,135,32,33,0,1,Personal Auto,Call Center
GS85403,Yes,Extended,F,Single,122,15,47,0,9,Corporate Auto,Branch
UO48558,No,Extended,M,Married,77,14,68,2,1,Corporate Auto,Branch
SX18141,No,Basic,F,Married,73,24,6,0,5,Personal Auto,Call Center
KK26955,No,Basic,F,Married,65,10,54,0,1,Personal Auto,Agent
PV12088,No,Basic,M,Single,61,22,59,0,2,Personal Auto,Branch
TV97612,No,Basic,M,Married,110,7,35,0,9,Personal Auto,Agent
VA95387,No,Basic,M,Married,61,20,31,0,2,Corporate Auto,Branch
XF93358,No,Basic,F,Divorced,184,6,10,0,3,Personal Auto,Agent
WP64059,No,Basic,F,Married,63,30,99,0,3,Personal Auto,Call Center
YY63521,Yes,Extended,M,Married,76,15,60,1,4,Personal Auto,Branch
FH69597,No,Basic,F,Married,182,8,35,3,1,Personal Auto,Branch
UT76436,No,Extended,F,Married,86,4,3,0,1,Personal Auto,Call Center
VA94160,No,Basic,F,Married,68,5,41,0,4,Personal Auto,Agent
NJ55678,No,Basic,F,Married,65,1,84,0,2,Personal Auto,Call Center
OJ60800,No,Basic,M,Divorced,67,0,40,0,2,Personal Auto,Agent
PG20605,No,Basic,M,Single,64,26,99,0,2,Personal Auto,Agent
UT88283,No,Basic,F,Married,73,31,79,0,1,Personal Auto,Agent
AF48816,No,Basic,F,Married,72,26,65,0,5,Personal Auto,Web
SY93381,No,Extended,F,Married,91,22,23,1,1,Personal Auto,Agent
ZI63885,No,Extended,M,Single,85,4,18,0,2,Personal Auto,Branch
SD41771,No,Premium,M,Single,144,35,36,0,2,Personal Auto,Call Center
IG80910,No,Extended,F,Married,77,10,73,1,1,Personal Auto,Agent
RA62452,No,Basic,M,Married,106,6,52,0,3,Corporate Auto,Call Center
NI88122,No,Basic,F,Single,64,27,62,0,2,Corporate Auto,Web
LG90006,No,Extended,F,Married,93,10,50,0,2,Personal Auto,Branch
XZ83249,No,Extended,F,Married,128,4,86,0,3,Personal Auto,Call Center
EP26605,No,Basic,F,Divorced,72,24,59,0,3,Personal Auto,Agent
LW29130,No,Basic,F,Divorced,67,5,62,0,6,Corporate Auto,Branch
UD61088,No,Extended,M,Married,127,20,31,0,2,Personal Auto,Agent
UY81122,No,Basic,F,Single,69,22,98,3,8,Personal Auto,Agent
ED87136,No,Basic,M,Single,61,5,51,0,7,Personal Auto,Call Center
PK58026,No,Basic,F,Married,71,31,16,0,9,Personal Auto,Agent
OD79784,No,Basic,M,Single,68,18,12,0,1,Corporate Auto,Branch
OO79691,No,Basic,F,Single,111,4,8,0,2,Personal Auto,Call Center
PE72393,No,Premium,F,Single,115,19,39,0,2,Corporate Auto,Branch
QG39997,No,Premium,F,Married,110,17,69,0,1,Personal Auto,Web
ET45138,No,Extended,F,Married,138,0,20,0,1,Personal Auto,Branch
WP46383,No,Basic,F,Married,73,31,68,0,2,Personal Auto,Call Center
FJ12205,No,Extended,M,Married,85,7,75,3,3,Personal Auto,Agent
KE42114,No,Basic,M,Married,62,16,90,0,3,Personal Auto,Call Center
CO15448,No,Basic,M,Married,73,16,26,0,1,Personal Auto,Call Center
SU31072,No,Basic,M,Divorced,61,18,74,0,3,Personal Auto,Branch
LC87490,Yes,Basic,F,Single,63,7,63,1,1,Personal Auto,Branch
OT36536,No,Basic,M,Married,66,12,12,0,5,Personal Auto,Call Center
DE59454,No,Basic,M,Married,63,12,13,0,1,Corporate Auto,Branch
VS63956,No,Extended,M,Divorced,76,0,60,0,8,Personal Auto,Agent
TR39403,No,Extended,F,Married,93,28,46,3,1,Corporate Auto,Branch
AB62982,No,Basic,F,Married,73,6,66,0,3,Personal Auto,Call Center
QP76867,No,Basic,M,Divorced,109,12,66,0,2,Personal Auto,Agent
MO41014,Yes,Basic,M,Married,62,1,99,0,5,Corporate Auto,Call Center
EK56325,No,Extended,M,Married,92,4,83,2,3,Personal Auto,Call Center
LB59405,Yes,Extended,F,Divorced,76,16,56,0,3,Personal Auto,Agent
JI37927,No,Basic,F,Married,112,6,37,3,7,Corporate Auto,Agent
OJ43280,No,Basic,M,Single,74,16,8,0,4,Personal Auto,Web
YW43854,No,Basic,M,Single,68,24,31,0,2,Personal Auto,Branch
AL43475,No,Basic,F,Married,183,7,37,0,1,Personal Auto,Branch
XY80192,No,Premium,M,Married,117,6,12,0,2,Personal Auto,Agent
PI71828,No,Basic,M,Divorced,61,11,98,0,1,Personal Auto,Branch
RQ94849,No,Basic,M,Single,67,23,88,0,1,Personal Auto,Web
JX93039,No,Extended,F,Married,123,13,23,0,1,Personal Auto,Call Center
KF44948,No,Basic,F,Single,64,10,72,0,2,Personal Auto,Branch
OK14812,Yes,Basic,M,Divorced,62,30,77,0,1,Personal Auto,Agent
UV49359,No,Basic,F,Single,187,3,4,0,1,Corporate Auto,Agent
IZ88103,No,Premium,F,Married,104,2,85,0,2,Personal Auto,Agent
QC27179,No,Basic,M,Single,68,18,5,0,8,Personal Auto,Agent
VC47959,No,Basic,F,Married,61,7,3,0,8,Personal Auto,Branch
BN45584,No,Basic,F,Single,112,8,28,0,1,Special Auto,Branch
YP53257,Yes,Premium,F,Married,271,20,40,0,1,Personal Auto,Agent
VP84987,Yes,Basic,M,Divorced,73,9,94,0,2,Personal Auto,Agent
LK57934,No,Extended,M,Married,89,2,17,0,2,Personal Auto,Agent
AV49798,No,Extended,M,Married,98,33,78,0,3,Personal Auto,Branch
RD73104,No,Premium,F,Divorced,108,10,19,0,4,Personal Auto,Web
IZ17303,No,Extended,M,Married,85,23,88,0,2,Personal Auto,Agent
PK79296,No,Basic,F,Married,67,28,42,0,1,Personal Auto,Branch
VA82895,No,Basic,F,Married,113,16,97,4,1,Personal Auto,Branch
WC66749,No,Basic,F,Divorced,70,6,81,0,3,Personal Auto,Call Center
JO68735,No,Basic,F,Single,64,18,30,0,1,Personal Auto,Branch
JA55700,Yes,Basic,M,Single,103,6,20,0,1,Personal Auto,Web
IX97339,No,Extended,F,Single,134,29,43,0,6,Corporate Auto,Branch
DH93540,Yes,Basic,M,Single,65,15,26,0,3,Personal Auto,Agent
KV56995,Yes,Basic,M,Married,103,8,50,0,1,Personal Auto,Branch
PA15141,No,Extended,F,Married,87,33,51,0,7,Special Auto,Branch
FC48492,No,Extended,M,Single,84,4,29,0,1,Personal Auto,Branch
ZJ29643,Yes,Extended,F,Married,84,18,25,1,4,Personal Auto,Agent
EC22495,No,Extended,M,Married,79,2,47,0,1,Personal Auto,Branch
RO87000,No,Basic,M,Single,68,10,28,0,1,Personal Auto,Call Center
YU35148,No,Extended,F,Married,123,33,35,0,1,Personal Auto,Call Center
BW51534,No,Basic,F,Married,110,7,40,0,5,Corporate Auto,Branch
ER50891,No,Extended,M,Married,87,27,22,0,1,Personal Auto,Agent
LM63497,No,Extended,F,Single,82,11,35,0,1,Personal Auto,Web
DE71115,No,Basic,M,Married,70,19,67,1,1,Personal Auto,Call Center
AX71238,No,Extended,M,Divorced,99,3,28,0,1,Personal Auto,Agent
IZ50034,No,Basic,M,Married,101,3,78,0,6,Personal Auto,Branch
AR75105,Yes,Basic,F,Divorced,106,25,54,1,3,Personal Auto,Agent
LX77880,No,Basic,F,Married,61,15,10,0,3,Personal Auto,Agent
PQ72803,Yes,Extended,F,Married,78,10,63,0,1,Personal Auto,Agent
PV99529,No,Extended,M,Divorced,77,15,31,0,1,Personal Auto,Branch
UW10841,No,Basic,M,Married,63,24,24,0,2,Personal Auto,Branch
UO93347,No,Extended,M,Married,95,28,66,0,1,Personal Auto,Call Center
WK46492,No,Extended,F,Divorced,128,5,35,2,9,Personal Auto,Agent
DO70918,No,Extended,F,Single,127,22,53,0,1,Special Auto,Agent
KG71396,No,Premium,M,Single,118,23,54,0,1,Corporate Auto,Agent
MI16758,No,Basic,F,Divorced,102,6,81,0,2,Personal Auto,Web
AT98182,No,Basic,F,Married,67,9,37,0,1,Corporate Auto,Agent
GP67583,No,Premium,M,Married,102,7,2,0,4,Personal Auto,Web
DY73849,No,Extended,F,Married,124,32,75,0,1,Personal Auto,Call Center
UR42360,Yes,Basic,M,Divorced,73,25,56,0,2,Personal Auto,Call Center
IK74329,No,Basic,F,Single,70,0,45,0,2,Personal Auto,Agent
WJ20394,No,Premium,M,Married,141,7,32,0,1,Corporate Auto,Web
PF26758,No,Extended,F,Single,79,18,73,3,3,Special Auto,Agent
DK81475,No,Basic,M,Married,114,34,43,0,1,Personal Auto,Call Center
DK93464,No,Premium,F,Married,107,19,33,0,8,Personal Auto,Agent
XS76166,No,Extended,F,Married,82,34,38,0,1,Personal Auto,Call Center
TZ76531,No,Premium,M,Married,113,4,13,0,2,Personal Auto,Call Center
RC22595,No,Premium,F,Married,102,1,99,0,1,Personal Auto,Branch
IA90990,No,Extended,F,Single,89,6,55,0,2,Corporate Auto,Branch
QQ69088,No,Basic,M,Married,73,26,50,0,4,Corporate Auto,Web
ED59130,No,Extended,M,Married,208,31,63,0,6,Personal Auto,Call Center
SC90717,No,Extended,M,Married,89,8,72,0,2,Personal Auto,Web
PP36346,No,Extended,F,Married,95,26,37,0,1,Corporate Auto,Branch
JU75786,No,Extended,F,Married,95,3,29,0,9,Personal Auto,Agent
TU68427,No,Basic,F,Single,73,3,93,0,1,Personal Auto,Web
YD28431,No,Extended,F,Married,87,15,7,1,4,Personal Auto,Agent
MY56715,No,Extended,M,Divorced,86,9,6,0,1,Corporate Auto,Branch
NF60680,Yes,Basic,F,Married,71,17,15,0,2,Personal Auto,Agent
BD70337,No,Basic,M,Married,73,26,1,0,2,Personal Auto,Call Center
DM77491,No,Basic,M,Married,69,6,52,0,2,Personal Auto,Call Center
EV57176,No,Basic,F,Divorced,72,2,40,0,3,Corporate Auto,Call Center
CQ76876,No,Premium,F,Married,114,3,42,0,2,Personal Auto,Web
QI89498,No,Basic,F,Single,64,8,12,0,1,Personal Auto,Agent
BH43020,No,Extended,M,Married,85,2,35,0,1,Personal Auto,Agent
EC66666,No,Basic,F,Divorced,67,29,88,0,2,Personal Auto,Web
EO74797,No,Extended,F,Single,76,17,34,1,2,Personal Auto,Agent
IA30254,No,Basic,M,Single,70,18,46,0,2,Corporate Auto,Agent
KC79907,No,Basic,F,Divorced,186,0,91,0,1,Personal Auto,Call Center
XW34862,Yes,Basic,F,Married,62,0,59,0,2,Special Auto,Agent
RI76930,No,Basic,F,Married,104,16,11,0,1,Personal Auto,Call Center
XZ40716,No,Premium,F,Single,102,2,13,0,4,Personal Auto,Web
ZC75052,Yes,Basic,M,Married,67,19,50,0,2,Personal Auto,Branch
DH51686,No,Premium,F,Single,118,9,26,0,1,Personal Auto,Web
HJ89045,No,Extended,F,Married,127,19,12,0,3,Personal Auto,Branch
DJ34695,No,Basic,M,Married,183,14,70,0,2,Corporate Auto,Branch
KR89806,Yes,Basic,F,Divorced,63,4,52,0,2,Personal Auto,Agent
OX62816,No,Basic,M,Single,66,26,16,0,6,Personal Auto,Web
WM36886,Yes,Basic,M,Divorced,72,9,71,0,3,Corporate Auto,Branch
BE92692,No,Basic,M,Married,63,31,83,1,1,Personal Auto,Branch
JV79596,No,Basic,F,Married,63,10,43,0,2,Special Auto,Call Center
KA49711,No,Basic,M,Married,68,12,95,3,6,Corporate Auto,Call Center
YI68606,No,Basic,F,Divorced,61,3,31,0,1,Corporate Auto,Agent
AU11344,No,Extended,F,Divorced,131,12,76,0,1,Personal Auto,Call Center
BG42047,No,Basic,M,Married,65,10,44,0,1,Personal Auto,Web
CF73234,No,Basic,M,Married,71,0,44,0,1,Corporate Auto,Branch
VE85103,No,Basic,M,Married,72,24,76,4,1,Personal Auto,Agent
LN99977,No,Basic,F,Single,104,4,22,0,1,Special Auto,Web
CR56473,No,Basic,M,Single,74,32,62,0,3,Corporate Auto,Agent
YP32443,No,Basic,M,Married,116,23,0,0,1,Personal Auto,Agent
MQ46375,No,Basic,M,Married,192,28,52,0,3,Corporate Auto,Branch
VU30980,Yes,Extended,M,Married,131,34,61,0,9,Personal Auto,Agent
JX50349,Yes,Basic,F,Married,62,26,81,0,1,Personal Auto,Agent
DH34004,No,Basic,M,Married,199,4,29,3,1,Personal Auto,Web
DU66880,No,Premium,M,Married,114,19,48,0,2,Personal Auto,Agent
QH87479,No,Extended,F,Married,76,1,91,0,2,Personal Auto,Branch
MF87270,No,Basic,F,Married,74,31,17,0,1,Personal Auto,Call Center
PX99904,No,Extended,F,Single,134,15,3,0,1,Corporate Auto,Branch
TD43065,No,Basic,M,Married,69,2,83,0,2,Personal Auto,Branch
DU39756,Yes,Basic,F,Single,107,28,23,1,1,Corporate Auto,Branch
GY65868,No,Extended,M,Married,86,16,43,0,2,Personal Auto,Agent
NG15645,No,Basic,F,Married,71,33,35,0,1,Personal Auto,Web
HH69970,No,Extended,F,Married,79,10,23,0,3,Corporate Auto,Agent
YJ57293,No,Extended,M,Married,76,24,22,1,1,Corporate Auto,Web
BV22194,No,Basic,F,Married,70,32,78,0,2,Personal Auto,Call Center
UH22701,No,Extended,F,Married,80,2,29,0,2,Personal Auto,Call Center
IA85970,No,Basic,F,Divorced,112,19,42,0,6,Personal Auto,Branch
TC18240,No,Basic,M,Married,63,23,26,0,3,Personal Auto,Agent
GE58317,Yes,Basic,F,Divorced,66,31,69,4,6,Personal Auto,Call Center
GW42895,No,Basic,F,Married,63,30,18,0,2,Personal Auto,Agent
FH77504,Yes,Premium,F,Single,283,16,43,0,1,Personal Auto,Agent
XK87182,No,Premium,F,Married,113,7,2,0,1,Personal Auto,Agent
HB17438,No,Extended,M,Married,132,7,77,0,3,Personal Auto,Web
DH18269,No,Extended,M,Divorced,96,29,93,0,2,Personal Auto,Branch
DP19820,No,Extended,M,Single,135,12,84,4,2,Personal Auto,Branch
IK64989,Yes,Basic,M,Divorced,65,1,36,1,3,Personal Auto,Agent
MP85571,No,Premium,F,Single,188,5,61,4,1,Personal Auto,Agent
VO29645,Yes,Basic,M,Single,73,22,13,0,4,Personal Auto,Call Center
GP83239,Yes,Extended,M,Single,210,7,24,2,1,Personal Auto,Agent
GQ21970,No,Basic,F,Single,70,1,88,0,2,Personal Auto,Call Center
HP40365,No,Basic,F,Divorced,70,29,82,0,7,Personal Auto,Web
UX87150,No,Extended,M,Married,96,11,41,0,5,Corporate Auto,Branch
OZ30867,No,Basic,F,Married,106,31,15,0,5,Personal Auto,Call Center
LC60153,No,Basic,M,Single,106,29,99,0,2,Personal Auto,Agent
OX87524,No,Basic,F,Divorced,64,31,77,0,1,Personal Auto,Branch
ZY78741,No,Extended,M,Single,87,24,23,0,7,Corporate Auto,Agent
DB79306,No,Basic,M,Married,117,26,49,3,1,Personal Auto,Web
EM77767,No,Basic,F,Married,68,8,70,0,2,Personal Auto,Call Center
PH78214,No,Basic,F,Married,72,10,82,1,3,Personal Auto,Agent
LY17996,No,Extended,M,Married,79,13,63,0,8,Personal Auto,Branch
XV76553,No,Basic,M,Married,112,15,62,0,1,Corporate Auto,Branch
SD38003,No,Basic,M,Single,71,13,50,0,1,Personal Auto,Call Center
QC30094,No,Extended,F,Married,92,9,12,1,4,Corporate Auto,Call Center
KH92987,No,Extended,F,Married,136,0,94,0,2,Personal Auto,Web
OB32671,No,Basic,F,Married,106,14,21,0,2,Personal Auto,Agent
CD26907,No,Basic,M,Single,117,9,12,0,2,Personal Auto,Web
YY46839,No,Premium,F,Married,106,29,45,0,9,Corporate Auto,Agent
HY36253,No,Extended,M,Divorced,78,3,30,0,2,Personal Auto,Agent
KA62728,No,Premium,M,Single,113,20,17,1,5,Personal Auto,Agent
GH98275,No,Basic,F,Divorced,64,25,89,0,4,Corporate Auto,Call Center
DJ87316,No,Extended,M,Married,128,0,88,0,3,Personal Auto,Branch
XC85830,Yes,Premium,F,Single,103,14,79,0,1,Corporate Auto,Branch
VK85405,No,Basic,F,Single,62,24,15,0,2,Corporate Auto,Agent
ZP27971,No,Extended,M,Married,97,4,51,0,1,Personal Auto,Branch
QC95625,Yes,Premium,M,Single,103,6,28,0,2,Personal Auto,Agent
DN34058,No,Extended,F,Married,99,9,21,0,2,Corporate Auto,Branch
VS80344,No,Premium,F,Married,103,18,72,0,6,Special Auto,Agent
SJ24275,No,Basic,F,Single,62,34,39,0,6,Personal Auto,Branch
YB58105,No,Premium,M,Single,110,27,48,1,2,Corporate Auto,Agent
BP35803,No,Extended,F,Single,89,28,31,0,1,Personal Auto,Agent
CL73599,Yes,Basic,F,Married,107,2,74,0,3,Personal Auto,Branch
ZR22245,Yes,Basic,F,Single,63,29,51,0,9,Personal Auto,Web
JJ57298,No,Extended,M,Single,139,16,33,0,2,Corporate Auto,Call Center
FF53048,No,Extended,F,Single,86,3,59,0,1,Personal Auto,Agent
HD83496,No,Basic,M,Single,71,24,32,0,1,Corporate Auto,Web
DD94148,No,Basic,M,Married,74,31,79,0,4,Personal Auto,Web
FM52759,Yes,Basic,M,Divorced,69,1,78,0,9,Personal Auto,Agent
OI39918,No,Extended,M,Married,93,22,20,0,1,Personal Auto,Call Center
PC72443,No,Premium,F,Married,112,0,25,0,1,Personal Auto,Agent
OQ15169,Yes,Extended,F,Married,139,16,50,0,1,Corporate Auto,Branch
ZO89996,Yes,Basic,M,Divorced,66,6,27,0,1,Personal Auto,Agent
OP70207,No,Extended,M,Divorced,137,2,58,1,8,Personal Auto,Call Center
ID39569,No,Extended,M,Married,94,31,18,0,2,Personal Auto,Agent
RJ80405,No,Basic,M,Married,70,9,80,0,9,Personal Auto,Branch
NT21324,No,Basic,M,Married,70,3,76,0,1,Personal Auto,Branch
IY98928,No,Basic,F,Divorced,64,28,35,0,3,Personal Auto,Agent
XJ81725,No,Premium,M,Single,111,2,29,0,3,Personal Auto,Agent
FE62142,No,Basic,F,Married,107,12,73,0,1,Corporate Auto,Branch
ZH55575,Yes,Basic,F,Divorced,66,6,4,0,7,Corporate Auto,Web
WI86229,No,Extended,M,Divorced,99,1,63,0,4,Personal Auto,Agent
QR42111,No,Extended,F,Married,134,32,27,0,1,Special Auto,Branch
DN71979,No,Basic,M,Divorced,195,10,10,0,1,Personal Auto,Web
IC22580,No,Extended,M,Married,95,6,43,0,2,Personal Auto,Agent
MX93069,Yes,Extended,M,Married,125,10,26,0,1,Personal Auto,Branch
TG37225,Yes,Basic,M,Married,66,7,43,1,5,Personal Auto,Agent
GY69750,No,Basic,M,Divorced,73,33,44,0,3,Personal Auto,Branch
KX99703,Yes,Extended,F,Divorced,86,21,76,0,6,Personal Auto,Branch
AA35519,Yes,Basic,F,Married,107,3,65,0,3,Personal Auto,Agent
FE99816,No,Premium,F,Married,253,15,40,5,7,Personal Auto,Web
YP92773,No,Premium,F,Married,119,20,66,1,1,Corporate Auto,Agent
CF26052,No,Basic,F,Married,70,6,86,0,2,Personal Auto,Web
PR37714,No,Extended,F,Divorced,91,15,80,0,4,Personal Auto,Branch
CE92675,No,Basic,F,Single,68,24,2,0,2,Personal Auto,Web
BK47926,No,Extended,M,Single,83,28,68,3,3,Personal Auto,Branch
BY62906,No,Basic,M,Married,101,24,8,0,2,Personal Auto,Web
UY95661,No,Basic,M,Married,63,16,41,2,3,Personal Auto,Branch
