 satisfaccion , evaluacion ,numero_proyecto, horas_mensuales , antiguedad_empresa ,accidentes,promocionado,departamento,nivel_salario,abandono
 0.97 , 0.84 ,4, 177.00 , 6.00 ,0,0,tecnico,bajo,No
 0.97 , 0.66 ,5, 234.00 , 6.00 ,0,0,tecnico,bajo,No
 0.71 , 0.54 ,4, 188.00 , 6.00 ,0,0,tecnico,bajo,No
 0.82 , 0.49 ,5, 203.00 , 6.00 ,0,0,tecnico,bajo,No
 0.57 , 1.00 ,4, 227.00 , 10.00 ,0,0,tecnico,bajo,No
 0.48 , 0.93 ,3, 150.00 , 10.00 ,0,0,tecnico,bajo,No
 0.71 , 0.64 ,3, 267.00 , 3.00 ,0,0,tecnico,bajo,No
 0.63 , 0.61 ,5, 186.00 , 10.00 ,0,0,tecnico,bajo,No
 0.99 , 0.84 ,4, 142.00 , 10.00 ,0,0,tecnico,alto,No
 0.79 , 0.83 ,3, 126.00 , 10.00 ,1,0,soporte,bajo,No
 0.65 , 0.85 ,4, 201.00 , 10.00 ,0,0,soporte,bajo,No
 0.70 , 0.85 ,4, 142.00 , 2.00 ,0,0,soporte,bajo,No
 0.99 , 0.94 ,4, 167.00 , 4.00 ,0,0,soporte,bajo,No
 0.65 , 0.62 ,4, 258.00 , 2.00 ,0,0,soporte,alto,No
 0.92 , 0.85 ,3, 207.00 , 2.00 ,0,0,soporte,bajo,No
 0.24 , 0.50 ,4, 282.00 , 4.00 ,1,0,soporte,bajo,No
 0.39 , 0.89 ,3, 188.00 , 5.00 ,0,0,soporte,bajo,No
 0.82 , 0.85 ,3, 214.00 , 2.00 ,0,0,soporte,alto,No
 0.78 , 0.89 ,4, 272.00 , 2.00 ,0,0,soporte,bajo,No
 0.62 , 0.79 ,3, 259.00 , 3.00 ,0,0,soporte,intermedio,No
 0.60 , 0.61 ,5, 191.00 , 2.00 ,1,0,tecnico,alto,No
 0.49 , 0.57 ,3, 192.00 , 3.00 ,0,0,tecnico,intermedio,No
 0.82 , 0.82 ,3, 164.00 , 3.00 ,0,0,tecnico,alto,No
 0.48 , 0.81 ,4, 149.00 , 2.00 ,0,0,gerencia,intermedio,No
 0.69 , 0.56 ,4, 149.00 , 3.00 ,0,0,IT,intermedio,No
 0.40 , 0.89 ,2, 165.00 , 3.00 ,0,0,IT,intermedio,No
 0.72 , 0.80 ,3, 222.00 , 3.00 ,0,0,IT,intermedio,No
 0.75 , 0.84 ,5, 222.00 , 3.00 ,1,0,IT,intermedio,No
 0.50 , 0.77 ,3, 265.00 , 3.00 ,0,0,IT,intermedio,No
 0.78 , 0.50 ,5, 247.00 , 4.00 ,0,0,producto,intermedio,No
 0.76 , 0.45 ,4, 147.00 , 2.00 ,0,0,producto,intermedio,No
 0.94 , 0.52 ,3, 273.00 , 3.00 ,0,0,producto,alto,No
 0.24 , 0.94 ,6, 144.00 , 4.00 ,0,0,producto,bajo,No
 0.99 , 0.66 ,3, 181.00 , 2.00 ,0,0,IT,intermedio,No
 0.67 , 0.64 ,3, 198.00 , 2.00 ,1,0,gerencia,intermedio,No
 0.76 , 0.57 ,5, 255.00 , 4.00 ,0,0,gerencia,intermedio,No
 0.76 , 0.77 ,4, 169.00 , 10.00 ,0,0,gerencia,intermedio,No
 0.55 , 0.64 ,4, 201.00 , 10.00 ,1,0,gerencia,intermedio,No
 0.74 , 0.60 ,4, 274.00 , 10.00 ,1,0,gerencia,intermedio,No
 0.81 , 0.85 ,4, 134.00 , 10.00 ,1,0,gerencia,intermedio,No
 0.98 , 0.67 ,3, 190.00 , 10.00 ,0,0,IT,intermedio,No
 0.98 , 0.98 ,4, 170.00 , 10.00 ,0,0,IT,intermedio,No
 0.58 , 0.91 ,3, 154.00 , 10.00 ,0,0,producto,alto,No
 0.18 , 0.75 ,3, 142.00 , 2.00 ,0,0,producto,bajo,No
 0.57 , 0.67 ,5, 235.00 , 2.00 ,0,0,producto,bajo,No
 0.70 , 0.62 ,3, 110.00 , 3.00 ,0,0,producto,bajo,No
 0.49 , 0.77 ,3, 211.00 , 3.00 ,0,0,IT,alto,No
 0.70 , 0.56 ,4, 214.00 , 3.00 ,0,1,gerencia,intermedio,No
 0.16 , 0.93 ,5, 210.00 , 7.00 ,0,1,gerencia,intermedio,No
 0.58 , 0.59 ,3, 207.00 , 7.00 ,0,1,gerencia,intermedio,No
 0.66 , 0.57 ,4, 161.00 , 7.00 ,0,1,gerencia,intermedio,No
 0.51 , 0.55 ,2, 102.00 , 7.00 ,0,1,gerencia,intermedio,No
 0.48 , 0.84 ,4, 186.00 , 7.00 ,0,1,gerencia,intermedio,No
 0.56 , 0.71 ,3, 211.00 , 6.00 ,0,1,marketing,bajo,No
 0.81 , 0.62 ,3, 240.00 , 6.00 ,0,1,ventas,bajo,No
 0.57 , 0.70 ,4, 237.00 , 6.00 ,0,0,contabilidad,bajo,No
 0.66 , 0.53 ,3, 164.00 , 6.00 ,0,0,soporte,bajo,No
 0.22 , 0.91 ,6, 222.00 , 8.00 ,0,0,tecnico,bajo,No
 0.96 , 0.71 ,3, 205.00 , 8.00 ,1,0,gerencia,intermedio,No
 0.87 , 0.88 ,4, 140.00 , 8.00 ,0,0,marketing,intermedio,No
 0.61 , 0.42 ,2, 103.00 , 8.00 ,0,0,marketing,intermedio,No
 0.66 , 0.85 ,3, 178.00 , 8.00 ,1,0,marketing,intermedio,No
 0.90 , 0.51 ,4, 137.00 , 6.00 ,0,0,ventas,intermedio,No
 0.64 , 0.67 ,3, 143.00 , 6.00 ,0,0,ventas,intermedio,No
 0.76 , 0.82 ,4, 170.00 , 6.00 ,0,0,ventas,intermedio,No
 0.97 , 0.41 ,5, 135.00 , 6.00 ,0,0,ventas,intermedio,No
 0.69 , 0.76 ,3, 174.00 , 6.00 ,0,0,ventas,intermedio,No
 0.98 , 0.55 ,3, 166.00 , 6.00 ,1,0,ventas,intermedio,No
 0.18 , 0.61 ,5, 174.00 , 6.00 ,0,0,ventas,intermedio,No
 0.62 , 0.91 ,3, 251.00 , 10.00 ,0,0,ventas,intermedio,No
 0.29 , 0.37 ,6, 187.00 , 10.00 ,1,0,ventas,alto,No
 0.87 , 0.48 ,5, 170.00 , 3.00 ,0,0,ventas,bajo,No
 0.91 , 0.64 ,3, 241.00 , 10.00 ,0,0,ventas,intermedio,No
 0.53 , 0.79 ,3, 221.00 , 10.00 ,1,0,ventas,intermedio,No
 0.69 , 0.73 ,4, 257.00 , 10.00 ,1,0,ventas,intermedio,No
 0.14 , 0.58 ,4, 275.00 , 10.00 ,0,0,ventas,intermedio,No
 0.70 , 0.77 ,4, 245.00 , 2.00 ,0,0,ventas,bajo,No
 0.77 , 0.75 ,6, 246.00 , 6.00 ,0,0,ventas,bajo,No
 0.77 , 0.76 ,6, 263.00 , 6.00 ,0,0,ventas,bajo,No
 0.76 , 0.99 ,3, 133.00 , 4.00 ,0,0,ventas,bajo,No
 0.66 , 0.49 ,4, 157.00 , 3.00 ,0,0,ventas,bajo,No
 0.50 , 0.95 ,3, 198.00 , 4.00 ,0,0,contabilidad,bajo,No
 0.57 , 0.90 ,5, 145.00 , 3.00 ,0,0,contabilidad,bajo,No
 0.97 , 0.62 ,6, 118.00 , 2.00 ,0,0,contabilidad,bajo,No
 0.26 , 0.99 ,5, 184.00 , 5.00 ,0,0,recursos_humanos,bajo,No
 0.72 , 0.62 ,3, 243.00 , 2.00 ,1,0,recursos_humanos,bajo,No
 0.83 , 0.93 ,3, 247.00 , 2.00 ,0,0,recursos_humanos,bajo,No
 0.55 , 0.40 ,3, 158.00 , 3.00 ,0,0,recursos_humanos,bajo,No
 0.77 , 0.74 ,5, 243.00 , 2.00 ,0,0,tecnico,bajo,No
 0.24 , 0.63 ,4, 203.00 , 5.00 ,0,0,tecnico,bajo,No
 0.80 , 0.96 ,3, 161.00 , 3.00 ,0,0,tecnico,bajo,No
 0.50 , 0.59 ,4, 214.00 , 3.00 ,1,0,tecnico,bajo,No
 0.66 , 0.59 ,4, 179.00 , 3.00 ,0,0,tecnico,bajo,No
 0.66 , 0.77 ,4, 188.00 , 2.00 ,0,0,tecnico,bajo,No
 0.66 , 0.81 ,3, 174.00 , 3.00 ,0,0,tecnico,bajo,No
 0.96 , 0.83 ,3, 177.00 , 4.00 ,0,0,tecnico,bajo,No
 0.75 , 0.94 ,5, 194.00 , 4.00 ,0,0,tecnico,bajo,No
 0.78 , 0.77 ,3, 244.00 , 2.00 ,0,0,tecnico,intermedio,No
 0.57 , 0.82 ,4, 269.00 , 2.00 ,0,0,tecnico,intermedio,No
 0.78 , 0.68 ,2, 159.00 , 3.00 ,1,0,soporte,intermedio,No
 0.57 , 0.88 ,4, 140.00 , 2.00 ,0,0,soporte,intermedio,No
 0.84 , 0.56 ,5, 224.00 , 2.00 ,0,0,soporte,intermedio,No
 0.23 , 0.94 ,5, 242.00 , 4.00 ,0,0,soporte,intermedio,No
 0.53 , 0.37 ,3, 180.00 , 3.00 ,0,0,soporte,intermedio,No
 0.82 , 0.71 ,3, 150.00 , 3.00 ,0,0,soporte,intermedio,No
 0.59 , 0.64 ,5, 269.00 , 3.00 ,0,0,soporte,intermedio,No
 0.50 , 0.52 ,2, 178.00 , 2.00 ,0,0,soporte,intermedio,No
 1.00 , 0.74 ,2, 187.00 , 3.00 ,0,0,soporte,intermedio,No
 0.94 , 0.61 ,3, 140.00 , 2.00 ,0,0,soporte,intermedio,No
 0.86 , 0.61 ,4, 193.00 , 2.00 ,0,0,soporte,alto,No
 0.73 , 0.49 ,4, 243.00 , 2.00 ,0,0,tecnico,bajo,No
 0.49 , 0.94 ,3, 144.00 , 3.00 ,1,0,tecnico,intermedio,No
 0.79 , 0.73 ,2, 147.00 , 2.00 ,0,0,tecnico,intermedio,No
 0.83 , 0.50 ,6, 165.00 , 3.00 ,0,0,gerencia,intermedio,No
 0.85 , 0.67 ,3, 176.00 , 2.00 ,0,0,IT,intermedio,No
 0.65 , 0.37 ,3, 170.00 , 6.00 ,0,0,IT,bajo,No
 0.94 , 0.65 ,4, 213.00 , 2.00 ,1,0,IT,bajo,No
 0.76 , 0.81 ,4, 242.00 , 2.00 ,0,0,IT,bajo,No
 0.77 , 0.54 ,4, 139.00 , 3.00 ,1,0,IT,bajo,No
 0.77 , 0.91 ,4, 239.00 , 3.00 ,1,0,producto,bajo,No
 0.59 , 0.64 ,5, 123.00 , 2.00 ,0,0,producto,bajo,No
 0.69 , 0.90 ,3, 185.00 , 4.00 ,0,0,producto,bajo,No
 0.51 , 0.85 ,4, 186.00 , 2.00 ,0,0,producto,bajo,No
 0.80 , 0.67 ,3, 178.00 , 3.00 ,0,0,IT,bajo,No
 0.98 , 0.70 ,3, 153.00 , 10.00 ,0,0,gerencia,alto,No
 0.69 , 0.72 ,4, 185.00 , 10.00 ,1,0,gerencia,alto,No
 0.14 , 0.76 ,4, 142.00 , 10.00 ,0,0,gerencia,alto,No
 0.95 , 0.90 ,4, 221.00 , 10.00 ,1,0,gerencia,alto,No
 0.53 , 0.61 ,3, 148.00 , 10.00 ,0,0,gerencia,alto,No
 0.64 , 0.52 ,5, 258.00 , 10.00 ,1,0,gerencia,alto,No
 0.51 , 0.73 ,4, 229.00 , 3.00 ,0,0,ventas,bajo,No
 0.36 , 0.73 ,2, 111.00 , 2.00 ,0,0,ventas,bajo,No
 0.62 , 0.97 ,2, 271.00 , 3.00 ,0,0,ventas,bajo,No
 0.98 , 0.58 ,4, 133.00 , 3.00 ,0,0,ventas,bajo,No
 0.53 , 0.70 ,4, 223.00 , 3.00 ,0,0,ventas,bajo,No
 0.80 , 0.95 ,4, 272.00 , 2.00 ,0,0,ventas,bajo,No
 0.73 , 0.77 ,3, 233.00 , 3.00 ,0,0,ventas,intermedio,No
 0.82 , 0.80 ,3, 162.00 , 3.00 ,0,0,ventas,intermedio,No
 0.62 , 0.75 ,5, 165.00 , 4.00 ,0,0,ventas,intermedio,No
 0.87 , 0.48 ,5, 242.00 , 3.00 ,0,0,ventas,intermedio,No
 0.43 , 0.65 ,4, 124.00 , 2.00 ,0,0,ventas,intermedio,No
 0.57 , 0.60 ,2, 163.00 , 3.00 ,0,0,ventas,intermedio,No
 0.91 , 0.77 ,3, 144.00 , 3.00 ,0,0,ventas,intermedio,No
 0.75 , 0.59 ,5, 149.00 , 4.00 ,0,0,ventas,intermedio,No
 0.76 , 0.80 ,5, 217.00 , 2.00 ,0,0,ventas,intermedio,No
 0.85 , 0.49 ,4, 139.00 , 2.00 ,0,0,ventas,intermedio,No
 0.56 , 0.67 ,3, 270.00 , 2.00 ,0,0,ventas,intermedio,No
 0.86 , 0.84 ,3, 177.00 , 3.00 ,0,0,ventas,intermedio,No
 0.21 , 0.43 ,5, 175.00 , 2.00 ,1,0,ventas,alto,No
 0.94 , 0.59 ,3, 151.00 , 2.00 ,0,0,ventas,bajo,No
 0.98 , 0.74 ,3, 185.00 , 3.00 ,0,0,ventas,intermedio,No
 0.42 , 0.45 ,3, 227.00 , 3.00 ,0,0,ventas,intermedio,No
 0.98 , 0.89 ,4, 218.00 , 2.00 ,0,0,ventas,intermedio,No
 1.00 , 0.93 ,5, 167.00 , 3.00 ,0,0,ventas,intermedio,No
 0.95 , 0.52 ,3, 183.00 , 2.00 ,1,0,ventas,bajo,No
 0.95 , 0.50 ,4, 259.00 , 3.00 ,0,0,ventas,bajo,No
 0.68 , 0.53 ,3, 138.00 , 2.00 ,1,0,ventas,bajo,No
 0.64 , 0.38 ,5, 122.00 , 4.00 ,0,0,ventas,bajo,No
 0.24 , 0.62 ,6, 225.00 , 6.00 ,0,0,ventas,bajo,No
 0.37 , 0.72 ,3, 121.00 , 2.00 ,0,0,ventas,bajo,No
 0.67 , 0.40 ,4, 274.00 , 3.00 ,0,0,ventas,bajo,No
 0.86 , 0.89 ,4, 153.00 , 4.00 ,0,0,ventas,bajo,No
 0.43 , 0.38 ,3, 119.00 , 2.00 ,0,0,ventas,bajo,No
 0.67 , 0.67 ,4, 141.00 , 2.00 ,1,0,ventas,bajo,No
 0.92 , 0.60 ,4, 161.00 , 3.00 ,0,0,IT,bajo,No
 0.43 , 0.46 ,2, 186.00 , 2.00 ,0,0,producto,bajo,No
 0.52 , 0.80 ,3, 252.00 , 4.00 ,0,0,producto,bajo,No
 0.16 , 0.42 ,3, 182.00 , 3.00 ,1,0,producto,bajo,No
 0.49 , 0.60 ,4, 264.00 , 2.00 ,1,0,producto,bajo,No
 0.37 , 0.63 ,4, 167.00 , 3.00 ,0,0,IT,bajo,No
 0.98 , 0.68 ,5, 171.00 , 3.00 ,0,0,gerencia,alto,No
 0.33 , 0.97 ,5, 130.00 , 4.00 ,0,0,gerencia,alto,No
 0.14 , 0.79 ,5, 271.00 , 4.00 ,0,0,gerencia,alto,No
 0.54 , 0.79 ,5, 249.00 , 3.00 ,1,0,gerencia,alto,No
 0.63 , 0.48 ,4, 180.00 , 4.00 ,0,0,gerencia,alto,No
 0.55 , 0.69 ,4, 220.00 , 3.00 ,1,0,gerencia,alto,No
 0.84 , 0.53 ,3, 210.00 , 4.00 ,1,0,marketing,intermedio,No
 0.51 , 0.97 ,4, 258.00 , 2.00 ,0,0,ventas,intermedio,No
 0.15 , 0.75 ,3, 150.00 , 4.00 ,0,1,contabilidad,intermedio,No
 0.97 , 0.79 ,5, 259.00 , 3.00 ,0,1,soporte,intermedio,No
 0.67 , 0.69 ,3, 231.00 , 3.00 ,0,1,tecnico,intermedio,No
 0.48 , 0.67 ,4, 220.00 , 3.00 ,0,1,gerencia,intermedio,No
 0.69 , 0.58 ,4, 149.00 , 3.00 ,0,1,marketing,intermedio,No
 0.60 , 0.62 ,3, 238.00 , 4.00 ,0,1,marketing,intermedio,No
 0.82 , 0.71 ,2, 209.00 , 5.00 ,0,1,marketing,intermedio,No
 0.86 , 0.95 ,4, 149.00 , 3.00 ,0,1,ventas,intermedio,No
 0.69 , 0.59 ,4, 264.00 , 3.00 ,0,0,ventas,intermedio,No
 0.87 , 0.87 ,5, 207.00 , 2.00 ,0,0,ventas,alto,No
 0.17 , 0.78 ,3, 239.00 , 6.00 ,0,0,ventas,bajo,No
 0.94 , 0.51 ,6, 239.00 , 5.00 ,0,0,ventas,intermedio,No
 0.50 , 1.00 ,4, 258.00 , 3.00 ,0,0,ventas,intermedio,No
 0.16 , 0.72 ,3, 203.00 , 3.00 ,0,0,ventas,intermedio,No
 0.89 , 0.99 ,2, 258.00 , 3.00 ,0,0,ventas,intermedio,No
 0.69 , 0.51 ,3, 257.00 , 3.00 ,1,0,IT,bajo,No
 0.50 , 0.51 ,5, 134.00 , 3.00 ,0,0,producto,bajo,No
 0.16 , 0.46 ,6, 240.00 , 2.00 ,0,0,producto,bajo,No
 0.75 , 0.99 ,2, 237.00 , 5.00 ,1,0,producto,bajo,No
 0.64 , 0.66 ,5, 157.00 , 2.00 ,0,0,producto,bajo,No
 0.78 , 0.43 ,4, 275.00 , 3.00 ,0,0,IT,bajo,No
 0.81 , 0.74 ,2, 228.00 , 3.00 ,0,0,gerencia,alto,No
 0.55 , 0.58 ,3, 254.00 , 2.00 ,0,0,gerencia,alto,No
 0.53 , 0.53 ,4, 257.00 , 2.00 ,0,0,gerencia,alto,No
 0.69 , 0.73 ,3, 231.00 , 2.00 ,1,0,gerencia,alto,No
 0.80 , 0.53 ,3, 217.00 , 3.00 ,0,0,gerencia,alto,No
 0.77 , 0.98 ,3, 286.00 , 6.00 ,0,0,gerencia,alto,No
 0.84 , 0.80 ,4, 236.00 , 3.00 ,0,0,marketing,bajo,No
 0.64 , 0.55 ,4, 215.00 , 2.00 ,0,0,ventas,bajo,No
 0.78 , 0.57 ,4, 157.00 , 3.00 ,0,0,contabilidad,bajo,No
 0.67 , 0.70 ,3, 149.00 , 3.00 ,0,0,soporte,bajo,No
 0.81 , 0.77 ,3, 221.00 , 2.00 ,0,0,tecnico,bajo,No
 0.91 , 0.82 ,4, 238.00 , 2.00 ,0,0,gerencia,bajo,No
 0.75 , 0.89 ,6, 250.00 , 2.00 ,0,0,marketing,intermedio,No
 0.78 , 0.96 ,3, 202.00 , 4.00 ,1,0,marketing,intermedio,No
 0.54 , 0.52 ,4, 173.00 , 2.00 ,0,0,marketing,intermedio,No
 0.77 , 0.71 ,5, 250.00 , 3.00 ,1,0,ventas,intermedio,No
 0.89 , 0.63 ,4, 270.00 , 3.00 ,1,0,ventas,intermedio,No
 0.16 , 0.98 ,3, 232.00 , 5.00 ,0,0,ventas,intermedio,No
 0.77 , 0.99 ,4, 260.00 , 3.00 ,0,0,ventas,intermedio,No
 0.69 , 0.48 ,5, 232.00 , 4.00 ,0,0,ventas,intermedio,No
 0.61 , 0.81 ,4, 134.00 , 3.00 ,0,0,ventas,intermedio,No
 0.59 , 0.81 ,4, 189.00 , 3.00 ,0,0,ventas,intermedio,No
 0.58 , 0.80 ,4, 113.00 , 3.00 ,0,0,IT,intermedio,No
 0.88 , 0.67 ,5, 264.00 , 3.00 ,0,0,producto,intermedio,No
 0.51 , 0.63 ,5, 260.00 , 2.00 ,0,0,producto,alto,No
 0.31 , 0.70 ,3, 132.00 , 3.00 ,0,0,producto,bajo,No
 0.52 , 0.52 ,4, 168.00 , 3.00 ,0,0,producto,intermedio,No
 0.57 , 0.46 ,3, 186.00 , 3.00 ,1,0,IT,intermedio,No
 0.50 , 0.77 ,3, 267.00 , 2.00 ,0,0,gerencia,alto,No
 0.74 , 0.63 ,3, 180.00 , 3.00 ,0,0,gerencia,alto,No
 0.74 , 0.77 ,3, 211.00 , 3.00 ,0,0,gerencia,alto,No
 0.82 , 0.51 ,2, 268.00 , 2.00 ,0,0,gerencia,alto,No
 0.74 , 0.71 ,3, 206.00 , 3.00 ,0,0,gerencia,alto,No
 0.20 , 0.59 ,6, 113.00 , 3.00 ,0,0,gerencia,alto,No
 0.63 , 0.48 ,4, 179.00 , 3.00 ,0,0,marketing,bajo,No
 0.19 , 0.80 ,6, 157.00 , 6.00 ,1,0,ventas,bajo,No
 0.40 , 0.62 ,4, 127.00 , 5.00 ,0,0,contabilidad,bajo,No
 0.71 , 0.37 ,2, 179.00 , 5.00 ,0,1,soporte,bajo,No
 0.84 , 0.73 ,4, 197.00 , 3.00 ,0,1,tecnico,bajo,No
 0.59 , 0.84 ,4, 251.00 , 4.00 ,1,1,gerencia,bajo,No
 0.57 , 0.85 ,4, 250.00 , 3.00 ,1,1,marketing,bajo,No
 0.81 , 0.61 ,2, 176.00 , 5.00 ,0,1,marketing,bajo,No
 0.80 , 0.70 ,4, 246.00 , 3.00 ,0,1,marketing,bajo,No
 0.49 , 0.66 ,3, 155.00 , 3.00 ,0,1,ventas,bajo,No
 0.55 , 0.64 ,3, 178.00 , 2.00 ,0,1,ventas,bajo,No
 0.68 , 0.40 ,3, 213.00 , 5.00 ,1,1,ventas,bajo,No
 0.55 , 0.67 ,3, 150.00 , 2.00 ,0,1,ventas,bajo,No
 0.59 , 0.62 ,3, 166.00 , 2.00 ,0,0,ventas,bajo,No
 0.91 , 0.80 ,5, 169.00 , 4.00 ,0,0,ventas,bajo,No
 0.48 , 0.90 ,4, 208.00 , 3.00 ,0,0,ventas,bajo,No
 0.84 , 0.66 ,3, 209.00 , 2.00 ,0,0,ventas,bajo,No
 0.73 , 0.54 ,4, 167.00 , 3.00 ,0,0,IT,intermedio,No
 0.28 , 0.59 ,6, 281.00 , 3.00 ,0,0,producto,intermedio,No
 0.77 , 0.65 ,3, 156.00 , 4.00 ,0,0,producto,intermedio,No
 0.67 , 0.65 ,3, 265.00 , 3.00 ,0,0,producto,intermedio,No
 0.50 , 0.53 ,3, 142.00 , 3.00 ,1,0,producto,intermedio,No
 0.32 , 0.47 ,3, 143.00 , 4.00 ,0,0,IT,intermedio,No
 0.57 , 0.78 ,3, 134.00 , 3.00 ,0,0,laboratorio,intermedio,No
 0.51 , 0.80 ,5, 268.00 , 3.00 ,0,0,laboratorio,intermedio,No
 0.61 , 0.60 ,3, 255.00 , 2.00 ,0,0,laboratorio,intermedio,No
 0.83 , 0.73 ,4, 157.00 , 2.00 ,0,0,laboratorio,intermedio,No
 0.87 , 0.97 ,5, 151.00 , 3.00 ,0,0,laboratorio,intermedio,No
 0.70 , 0.63 ,3, 157.00 , 2.00 ,0,0,laboratorio,intermedio,No
 0.78 , 0.65 ,3, 139.00 , 3.00 ,0,0,marketing,alto,No
 0.71 , 0.53 ,4, 196.00 , 2.00 ,1,0,ventas,bajo,No
 0.68 , 0.99 ,3, 159.00 , 2.00 ,0,0,contabilidad,intermedio,No
 0.75 , 0.53 ,4, 224.00 , 4.00 ,1,0,soporte,intermedio,No
 0.70 , 0.53 ,3, 215.00 , 7.00 ,1,0,tecnico,intermedio,No
 0.59 , 0.94 ,5, 157.00 , 7.00 ,1,0,gerencia,intermedio,No
 0.64 , 0.87 ,4, 157.00 , 7.00 ,0,0,marketing,bajo,No
 0.61 , 0.88 ,5, 146.00 , 7.00 ,1,0,marketing,bajo,No
 0.77 , 0.49 ,2, 286.00 , 7.00 ,0,0,marketing,bajo,No
 0.51 , 0.64 ,3, 203.00 , 3.00 ,0,0,ventas,bajo,No
 0.49 , 0.49 ,3, 168.00 , 7.00 ,0,0,ventas,bajo,No
 0.77 , 0.75 ,3, 170.00 , 7.00 ,0,0,ventas,bajo,No
 0.31 , 0.86 ,3, 266.00 , 7.00 ,0,0,ventas,bajo,No
 0.54 , 0.76 ,3, 183.00 , 3.00 ,0,0,ventas,bajo,No
 0.56 , 0.66 ,4, 264.00 , 3.00 ,0,0,ventas,bajo,No
 0.65 , 0.77 ,4, 205.00 , 3.00 ,0,0,ventas,bajo,No
 0.49 , 0.36 ,2, 192.00 , 3.00 ,0,0,ventas,bajo,No
 0.82 , 0.79 ,3, 176.00 , 3.00 ,0,0,tecnico,bajo,No
 0.60 , 0.52 ,3, 183.00 , 2.00 ,0,0,soporte,bajo,No
 0.64 , 0.63 ,3, 156.00 , 6.00 ,1,0,soporte,bajo,No
 0.70 , 0.68 ,3, 150.00 , 3.00 ,0,0,soporte,bajo,No
 0.65 , 0.89 ,4, 204.00 , 8.00 ,1,0,soporte,bajo,No
 0.69 , 0.78 ,5, 131.00 , 8.00 ,0,0,soporte,bajo,No
 0.93 , 0.74 ,5, 248.00 , 8.00 ,1,0,soporte,bajo,No
 0.55 , 0.52 ,4, 168.00 , 8.00 ,0,0,soporte,bajo,No
 0.75 , 0.87 ,4, 146.00 , 8.00 ,1,0,soporte,bajo,No
 0.47 , 0.43 ,4, 246.00 , 3.00 ,0,0,soporte,bajo,No
 0.72 , 0.88 ,5, 216.00 , 10.00 ,1,0,soporte,intermedio,No
 0.59 , 0.92 ,3, 203.00 , 10.00 ,0,0,soporte,intermedio,No
 0.98 , 0.49 ,3, 199.00 , 10.00 ,0,0,tecnico,intermedio,No
 0.39 , 0.52 ,2, 102.00 , 8.00 ,0,0,tecnico,intermedio,No
 0.93 , 0.87 ,4, 139.00 , 8.00 ,0,0,tecnico,intermedio,No
 0.71 , 0.97 ,5, 208.00 , 8.00 ,1,0,gerencia,intermedio,No
 0.49 , 0.54 ,4, 215.00 , 4.00 ,0,0,IT,intermedio,No
 0.63 , 0.93 ,4, 233.00 , 3.00 ,0,0,IT,intermedio,No
 0.45 , 0.64 ,3, 169.00 , 10.00 ,0,0,IT,intermedio,No
 0.77 , 0.64 ,3, 190.00 , 10.00 ,1,0,IT,intermedio,No
 0.77 , 0.63 ,4, 236.00 , 7.00 ,0,0,IT,intermedio,No
 0.50 , 0.92 ,4, 266.00 , 7.00 ,0,0,producto,intermedio,No
 0.45 , 0.42 ,4, 156.00 , 7.00 ,0,0,producto,alto,No
 0.81 , 0.47 ,4, 153.00 , 7.00 ,0,0,producto,bajo,No
 0.83 , 0.67 ,3, 175.00 , 3.00 ,0,0,producto,intermedio,No
 0.47 , 0.76 ,6, 174.00 , 10.00 ,0,0,IT,intermedio,No
 0.25 , 0.89 ,4, 154.00 , 10.00 ,0,0,gerencia,alto,No
 0.89 , 0.55 ,5, 251.00 , 10.00 ,0,0,gerencia,alto,No
 0.97 , 0.57 ,3, 164.00 , 10.00 ,0,0,gerencia,alto,No
 0.60 , 0.65 ,2, 225.00 , 10.00 ,0,0,gerencia,alto,No
 0.67 , 0.72 ,2, 134.00 , 10.00 ,0,0,gerencia,alto,No
 0.89 , 0.77 ,3, 144.00 , 3.00 ,0,0,gerencia,alto,No
 0.60 , 0.91 ,5, 211.00 , 3.00 ,0,0,ventas,bajo,No
 0.64 , 0.79 ,4, 139.00 , 3.00 ,0,0,ventas,bajo,No
 0.57 , 0.66 ,3, 268.00 , 3.00 ,0,0,ventas,bajo,No
 0.56 , 0.98 ,5, 171.00 , 3.00 ,1,0,ventas,bajo,No
 0.60 , 0.90 ,4, 260.00 , 2.00 ,0,0,ventas,intermedio,No
 0.17 , 0.66 ,6, 224.00 , 3.00 ,0,0,ventas,intermedio,No
 0.74 , 0.49 ,4, 233.00 , 3.00 ,0,0,ventas,intermedio,No
 0.44 , 0.41 ,3, 125.00 , 7.00 ,0,0,ventas,intermedio,No
 0.51 , 0.89 ,4, 233.00 , 7.00 ,0,0,ventas,intermedio,No
 0.86 , 0.57 ,3, 162.00 , 7.00 ,0,0,ventas,intermedio,No
 0.96 , 0.48 ,4, 198.00 , 7.00 ,0,0,ventas,intermedio,No
 0.87 , 0.82 ,4, 198.00 , 7.00 ,0,0,ventas,intermedio,No
 0.58 , 0.79 ,3, 243.00 , 3.00 ,1,0,ventas,intermedio,No
 0.24 , 0.56 ,4, 281.00 , 7.00 ,0,0,ventas,intermedio,No
 0.42 , 0.80 ,4, 259.00 , 7.00 ,1,0,ventas,intermedio,No
 0.65 , 0.94 ,4, 184.00 , 7.00 ,0,0,ventas,intermedio,No
